Feature1,Feature2
5.46683872840082,5.265631167049986
5.224047616500425,5.309872698847331
4.39176739846805,5.207734021951062
5.262131989051937,4.361064667787869
6.668799455042446,5.423809048454415
3.934465759368659,5.587239399911215
4.128218211579471,5.7039898712046435
6.036279389236514,4.265959419293381
5.861669805156371,5.369202484978153
5.735272959736813,6.696543219383522
4.780518196698791,4.32583787975868
4.204394107356151,4.270317098429522
4.931038134627451,5.305135602539325
5.24747977442027,5.739855189877475
5.011629245630041,6.300080401654474
4.763283732068042,7.432993266717335
5.559613888361822,4.233334974570233
4.042164631096316,5.431536447100907
4.800128808627982,5.638621456303342
5.423276599222788,4.934859840228735
4.2426046733917016,3.6450794520302034
4.600624885683232,5.765986367982458
5.191491266173033,3.8857773634369708
5.154897729043838,5.344638341594312
4.2094538760942335,5.137495914697023
5.052063460531361,3.9776962871150188
5.32001474369159,5.501580928675758
5.96871048114223,5.942549209271525
3.7677750570915096,4.161183783899332
5.460661547315333,5.459544124849628
5.460672655293724,8.44598780486322
5.510619995847797,6.015680785742754
5.853285117530191,5.582622047147365
4.718014615107671,5.678842707941189
4.308764114227253,4.78818299879702
4.565877645301462,5.0732304565068445
7.070293559913678,3.329867238938246
5.613809774371743,3.5575430734508577
4.577891306938608,5.973987023583203
5.057493796916976,4.036035765661863
4.360212912614786,5.607850705589508
4.346740225193171,5.19360644824761
5.040760692753866,4.417190931436361
6.917601889476124,5.566994410453312
3.188657404841533,5.1667698090090335
4.408080191275446,5.762439553156478
4.29114790211446,4.8973766069534355
5.451674353429181,5.774354986415169
3.9264222562698103,4.70081299924078
4.575195999459725,4.415644569710964
6.579070276973512,5.362226654141147
3.8722311065472397,5.8209606830299165
6.898114206157073,5.923465002799759
3.641034189262114,4.566887878419791
6.133159780413466,4.367041187710182
5.39696416442802,5.692853760461681
4.170928182054188,4.946758902984374
2.1009223577422502,4.0837598394663415
4.774096177813374,3.883948793578243
6.460073057132083,3.7208426645779227
4.606412245848617,5.116937927291706
6.289114019402615,3.7157258494574776
6.040365287512882,5.00915272802308
4.122111974301065,5.413317912436599
5.178044404353077,4.463149704572118
5.06243288280356,4.655365041904862
5.101533000242841,5.592227679286739
6.418576565743518,3.8928641604081418
6.907843049602876,3.2539995928878818
4.864239283811668,5.526206906412917
5.251326766952065,4.44304061764987
4.813849800228361,4.559046558852767
4.472856135972041,5.759907217106153
5.319324358255187,4.380242817094125
5.804626589607636,5.274857047253286
5.7270459816233705,5.563157156454267
4.258524321028027,4.498958845765213
5.6683997200826,5.545931761981527
4.981305046023226,5.104940801880244
6.142778223779241,4.47088246440765
5.489338773843327,4.81915339384273
4.805300012863995,5.982775893258633
5.73827482643077,5.727625138579415
6.167655742392967,5.018786407071795
5.609957280509401,4.72248897643946
5.289943200072926,4.883596513453763
5.086755828506763,5.532324626465404
4.268161172677453,6.871488073475312
4.100190699368131,3.913996689720184
6.035845855451124,5.708084639580695
5.558229734813341,5.562009308828662
4.98904615336372,4.197471292899532
5.067801658050204,4.394328152519527
5.872173604049426,4.868467879347239
4.26165286109457,4.712543764423169
5.369337120723257,4.495789431737857
4.264583721210677,5.2179604680573135
5.219104762085656,4.546576239656223
4.578690531452444,5.207551773642497
3.7047939901035853,3.7411261298502385
4.357403953295061,4.809087063667439
5.278084180558445,6.31959871685045
5.767114087614629,4.856946629912156
4.982991386582127,4.103310476492075
4.9834413477777275,4.741815864432802
5.288648255406734,4.260102150850286
5.464517643888329,6.37092336049316
4.902721965922999,5.359301887188695
5.6172835518916395,4.64113750035949
5.20043440902989,5.011262985659206
5.087364158452862,4.308599030410703
5.021922566313345,5.445423212761425
6.297942300857603,5.857997910383561
6.925864937182357,4.313663474805411
5.780227296753334,5.1639860751848445
6.958619286401259,4.277036035139743
4.248929951476974,4.463886919829495
3.1003299133288476,4.529750412803977
4.321011105930236,5.134516291981756
5.3056758374218,6.6780982135558205
5.850084923848107,4.484001683788295
4.196433489152776,5.4399858827695695
3.8191475211797163,6.638106519375282
6.054923314129343,4.580356539402435
3.4677258953402825,6.210940264597157
4.897552447953136,6.107136566892299
3.5739005478919816,4.463902681863947
5.004690107609382,5.0420207205125065
4.597449204578767,5.557093915404061
4.045091258293202,4.87265191715639
5.107595683961634,5.460128081288438
5.636487696482793,3.9940895329171853
3.627846571595772,6.142788890816384
5.297230688264818,4.330533289606466
6.38739250428058,5.103462538220504
6.054795467696319,5.060390365668224
6.843188977811101,6.570024578953901
4.777319696016177,5.868999476519221
5.577241797726347,6.224141279517498
4.136946219623419,5.6136230802477955
5.946683640658404,3.426935581457939
3.9416614122896125,3.1760552914493925
4.7590352018315745,5.641789304275326
6.3437489979851645,5.066272386318615
6.456678027644126,3.765599729433967
3.4764484295689844,4.950316627709388
5.343518580654906,4.970756928301751
3.1508235699063665,4.920288613396775
3.8332470089183808,5.598973336739805
5.3278954394819,4.159345962837622
4.5403834565787555,4.052610624947738
4.943938111091547,5.854305262731064
4.118339821280647,5.4508329090079215
4.525723167892832,4.290832979819444
4.904269135794135,4.07405111755421
4.504801007019266,3.928585441370857
6.7573035817213425,5.031540679734753
4.374146479415202,5.191389450488423
4.8995307380445325,4.8023587817931235
5.549327396325529,5.6775354932583895
4.525505348720484,4.484972508493665
4.7539862831368955,2.9410991187222963
3.64477191440957,6.222569511480474
6.471303851272507,4.777255394681845
5.515688224917412,5.278390601426665
7.753834712930168,6.001378243148408
4.885587027972384,4.145338647826939
3.563150730279868,5.18198340829935
4.323499327484668,3.7278976096353422
4.421687631370244,4.03263405719561
6.509025353476959,5.788562571282146
4.992869052822328,6.323702278984195
5.069200318081677,4.229643991153355
6.362323589976638,5.482015796574511
4.072258835810322,4.8297559108230415
4.216823225236819,3.7631863209181295
5.828398382205917,6.707834162184195
3.749083133525378,5.503534992992514
4.418047594555396,4.564301811334587
4.470146766377612,4.227223162825426
5.043399063385435,4.256775621517423
5.241903938969015,4.955065668884262
4.786278369646361,4.188250383106537
4.484120038950483,5.6756424522213145
5.4480339530504525,4.125648008347597
5.088845514920608,5.672061074110936
3.5068385237661865,5.485996130571559
4.407331292596261,5.510358964338072
4.317320256608712,3.385664372616607
3.544281789051008,5.043008483771721
5.232302867654216,4.1911546212333395
5.571174459097977,3.5138912779147686
4.940896431314041,3.9168341821910726
4.416980061106196,5.042394660442668
4.23042289059029,4.656043064791073
5.900055650669087,4.48401222563172
5.747465748335212,3.9895594713352365
5.473871262632786,6.289378172008669
2.7892939526007576,4.287235215128381
5.5161490017184365,4.818390685716072
5.33196296097071,4.459779226040209
5.077448260378666,4.860758047645629
6.044496029110472,5.227560920205734
5.301961000714017,4.631606042153514
4.563871734688764,4.613108195124482
5.352808721691319,4.623460033365374
5.259182511276261,6.856294906531422
5.779157621501043,4.708395687923247
6.074398394191089,4.6350062903920906
3.177045997092863,4.098340192640679
3.326712837131508,4.685596781870339
5.016473899161282,6.4994511161058295
5.292412732576859,4.804030529470891
5.7418429041776005,3.0223004566433467
5.210740067367731,5.689482790007926
3.677512257536025,6.02300471606037
5.302760390918792,4.628555197713491
5.565977307017129,7.030969434429557
5.162666123649644,5.2220152417529615
4.589135120969025,4.239876087832512
5.742674931978291,4.234295348331871
5.064010788526575,4.572770191629685
5.428412580087975,5.298436459574924
5.928003937892802,4.543827465008456
4.758616519704266,4.124567119040191
4.602612027409928,5.3374678201569905
15.82923948222258,8.989818500397702
15.95260555716381,11.48502687015095
15.452895245111172,12.05592680473858
14.152356401794233,8.636549085382875
13.051509592367847,11.638834432859822
15.716821661683582,9.939110043781685
15.3066902640582,8.76708852113936
17.679187058598103,10.141554712550624
15.119835993357489,10.795037502787363
15.526919213180856,10.245252660725429
14.134078619241981,10.516467708706573
17.061654540993356,11.473833817197447
16.74524850745192,9.439991284536756
13.91594223385706,9.862207332844646
15.06104358295103,11.198626753794738
13.14599788905113,11.675538425615622
14.826911019368598,9.532375217235714
13.891295206240665,8.187195342762386
15.90173819502128,10.080315808999025
13.586918633824329,8.581312285589332
14.632166291467415,11.828321476725359
14.715631922249809,8.353389394844566
14.730801960899381,9.701246297771736
12.04570870125304,9.940522953702924
14.747023896995698,10.762655861373961
17.02542992207646,11.234090158359562
14.705447197450185,8.78786159863657
17.81897442563401,10.064870544259733
15.01525877478159,9.973572291176149
15.216990983541137,9.841861091957037
14.371584756896022,9.40094604421849
14.96412059014127,9.40470798908591
14.219116569610584,10.116588473014525
14.720686452737397,11.647541772352696
12.096008073356,11.195685848938767
16.365017937008236,7.7287147983983555
14.624604549090039,9.593106917829703
13.458148189701449,9.147944509205058
13.783425115235989,11.919516097425396
16.024984324994104,11.39291881727785
15.790552137195586,8.763185752626324
14.425416836579902,10.536082972507447
13.661226061831037,10.781050647342378
14.736736716574757,9.589404377365566
15.778817624136416,10.486666074345695
14.60458137696948,11.269982169781255
13.815754458763879,10.674723651788018
15.649709875747948,9.660908865184647
15.357260826058685,8.629473744425614
16.012220884327757,9.797449857878554
14.427385620668973,11.149132032043791
14.228430144906586,8.457107953217418
13.294798175980668,10.66385064084923
13.597359920692105,11.922280714503325
12.719360600337424,11.858374841471491
15.231158053628961,9.894056094044132
14.403071048279244,10.43723170669118
14.958773249073833,11.208606657036704
15.125130119725949,10.164647330370862
14.601682778372231,9.937619194673541
15.337179944124346,8.126604388419228
13.523136865226155,10.814205020959763
15.187173709521353,9.798456352949154
15.020193361926912,10.380756681205403
14.408722894925571,9.147409890568579
15.214537727994708,8.928246320102524
15.447218486936924,8.134913107840973
16.127383515493722,10.517704603475549
15.280466521751528,11.07648403792781
16.824435844361076,11.111186732536824
12.98342331593935,8.598293662509638
14.315545541295565,10.028581313498947
15.567067045213934,9.204987485132065
15.2045927397927,9.172519456791372
14.33011580997062,8.45907997298254
13.988648650532678,8.51930370174292
13.93098441215674,11.154206759064767
13.959985625032811,12.88363007376693
15.540402684667121,10.202477828778996
14.059716162769377,10.767151036392054
14.369420355232664,10.133655055436577
17.804432101460034,9.89477165209825
16.258965851091318,9.229708820105419
14.961672029003518,11.939814905964111
14.31319199927399,11.985437919065257
15.775303400333808,9.383848517991014
15.6927679684431,11.065380020925163
15.681158685575587,8.279905001127533
14.20346113280024,9.728856919811081
14.918462263698887,10.679912217285107
15.194661693404779,8.537203545394416
15.41648587862191,10.668863171966107
15.613219711615503,11.183935966206132
15.913515950499487,10.503006574700848
14.923137314141401,8.180508459156906
15.47062317946823,10.227510462350624
15.297499710545859,8.601392009521243
13.815761893759799,11.153671148542722
14.956669499934245,10.746546609812976
15.031021226797138,10.03259621765218
16.02783841174971,9.434701323347443
15.105295035550999,9.49360279319807
14.524033230168852,9.661318907648909
15.243335355014972,9.475557161080815
16.375611913403816,9.020006800931073
14.79529237026949,9.518298760295231
16.585084854943283,10.215314969761552
16.130329060211,8.372650146303723
15.29253890920869,10.974541709228449
15.090137594095326,11.167175272004716
14.433338894286281,11.54386276870361
17.518316719425126,9.602530271428995
14.51197643920674,11.592102925690432
16.730334590847097,9.427235537420783
14.539708403820603,9.69132042673866
13.527228255314357,8.993667212829152
13.900018902278719,9.158919907989855
14.962004609547467,10.256569384620583
16.698488190674293,8.906357943021865
16.078271163006427,9.76558696592646
14.945815220890953,10.73922771620766
13.770119645965055,10.418908888389659
15.182339258369675,10.53945333153839
15.316768378382982,12.689646544149575
14.301390849605129,9.418321979557899
14.317383754363025,9.391505303315887
14.301777385021607,11.302502350668298
16.556084439311913,9.374778760601885
14.088200153491346,10.516409868383365
14.395069963746275,10.693342067894884
15.222291031914697,8.339585513620623
16.695207013250098,11.967285424148612
14.328723622475302,9.57529422008624
15.313149845820117,10.366379056773322
15.721399106517485,12.202068742163195
14.806164024027021,9.125509183144143
13.489031489631664,9.199306258331317
14.96371121939032,11.965839645193938
14.432985230996675,10.245147418421
14.982009618722781,11.301819606109841
17.768115781884468,9.418462395992906
14.463845953600034,11.143820932070218
15.746974701278262,12.022966518831332
15.639661278132175,9.606415234285468
15.647029948939146,11.21452392134401
15.898793197345675,10.555690859348088
16.1684835780156,11.280899142556834
16.514079314899668,10.710626077418976
14.816931315286997,10.160716791108541
16.321664353577745,9.105091809939344
15.403861375239515,9.569118919492027
15.031488375865782,11.400473847669026
15.20933854054543,10.050868689835596
13.510352233246746,10.81747982346356
15.707092493047435,12.369726819167994
14.662845836014233,10.240067155892376
15.27318613808423,11.728013489473925
14.895608974564404,10.305652767387848
15.665917262000814,10.204420052377994
14.510956477764218,10.21261493459284
16.17610465570388,8.875508829776786
15.145660979988712,9.23305607335783
16.309107991865282,8.331432345906906
14.387731792733788,10.413214905863317
16.714945650256052,9.927974197696942
14.391809390627888,12.060704322285847
13.413780246321968,7.591328755964911
15.48201167984488,9.450027152462631
13.88129549918592,10.775965609880151
15.267070300936693,9.382082819477734
13.597496800749727,10.95572911831945
15.71225970416878,9.891358284495945
17.02288947651777,8.827780870081043
13.328870903685193,9.242052684812363
14.950063021070589,10.266565011049847
14.735739138856934,10.385657364324612
13.629007251527733,11.58156488275688
14.910007892937518,11.223936260734622
15.37543680647968,10.500348082687257
15.624148783823092,10.490440155019277
15.70406750760286,11.456013646237196
15.215278155345592,10.776674702774306
14.901699472050996,11.577569368706406
14.25904935687858,11.972831399656746
14.956009169137827,8.432664403706376
15.14033135552528,9.253945288749453
15.920878869204646,9.285086249934592
14.51123053768633,7.9301118366726655
14.504523252090294,7.344773232269777
13.264921389361492,10.832992520455532
15.860800945168398,10.466065407701546
13.940730707677572,9.94773482798375
14.996053616151602,8.731075059823567
16.646890325585655,10.961102235305395
14.757945875186001,10.029451960989514
15.228271929018282,7.763391512238348
14.729230743776771,9.252923687016816
13.902780253064014,9.692070057330106
16.9692669241572,10.70200818186419
14.3743047658459,10.627233010775633
26.713853394212645,6.13244036106333
25.073031989738915,4.207667499390498
25.855145422434287,5.4819192077628305
26.096383305133486,5.7779234065625475
26.285434305342473,4.344473419653002
26.613471625487353,5.242009102436022
27.541665110547427,4.155920754369243
27.126112764848077,5.242390217038969
24.202179140941055,4.407363306402928
24.607656277224905,5.519495067474707
25.640340082552996,4.297363862458891
24.97017183803353,7.6237346348441
27.115799637688415,5.534385176700028
25.046544564981545,5.1470077518045185
25.751402990608142,3.7473400512758053
24.684779405774233,2.956410213032738
25.488946471951753,5.792649907936392
24.408219858372995,6.927732215977715
23.498749790709972,3.20651437566835
25.27489621365584,6.282428275967074
27.062381803907304,4.437983852488956
26.321108818613386,4.95283694947387
24.788575599735303,6.0822579764910145
25.798929099828236,3.0693217904316157
26.808385220729534,6.690259808043964
24.233845289592338,5.484758347656136
25.605060936962417,5.319258857799162
24.326016585127462,4.177432724611125
24.968702782610052,6.436293851869995
25.665771501427205,4.546091997513322
25.945134038126064,1.5112620344429586
26.4069448999613,2.8692944717522413
24.556102315834174,3.6286900389050696
23.414345502525126,6.421716654415816
24.427185352349575,5.424378852066972
24.942534261654995,5.584253306585919
25.094087217086653,3.4286618533897615
26.220172677655494,4.395274157057348
23.093584302715488,4.475668152242014
26.838047856770086,6.041304718199123
24.572990086484243,4.572248417842005
24.60607912056174,7.543486442038963
25.46777348632322,5.526691301882053
26.261834376405112,5.292455797861633
24.682739460431822,4.75952152933466
24.912306724747445,4.954412256732847
25.891160551842393,5.063620457232383
25.897297177145717,4.901142782475746
25.096308046050535,2.552713959608139
26.122267620106044,5.424359983852355
26.222307763647564,1.452826079316972
27.55772620922412,4.829038318817492
26.35724122136356,3.7263805490232906
25.75049169754798,3.7098346915589824
24.236042164454553,7.344200084331046
24.766462707600457,5.266299796298803
26.06561099092437,5.6070838501361475
25.18422478263493,5.4469841160284425
27.943570911843192,4.929431673837364
25.246295026105894,6.2867835831153505
26.35398721658069,6.453809278921466
25.782281563633056,3.6001105951579495
27.000536891955072,3.5960193590569864
25.370651233952714,4.07620452107426
24.921446888950697,5.402650075925525
25.393580601507402,5.516745279883336
26.97638460068639,5.555463809779413
24.700970413111552,6.1807608149356055
26.456797880982098,3.4964936243307347
25.73166267171759,5.858757720104849
24.635560625346535,6.684889864141872
24.81622018935826,5.153799117356816
24.788031170825946,5.019080358626568
23.657342709690734,3.236305066999707
26.952861898592705,3.962688432380223
23.78579730446653,2.362646502258499
24.217434876501876,3.3795525611336092
27.011049646124256,6.236768301215973
24.15719139399723,7.758659200734225
26.20241224510222,4.60216442898078
21.938865669181762,7.805820166433164
23.298128247904327,2.9848063232704
26.25238789224049,7.988074247129312
26.69538103507754,5.690644802715071
25.72842232969244,6.045216328781969
25.929493898093792,5.3443877543857905
25.127619767658402,4.923339387620702
24.07658573657467,4.656244639079978
22.92655982432676,4.879559046428567
23.789228111613582,3.6483846436174394
25.220324439018565,6.704847661165914
26.12470355351506,3.0765374401951195
23.787958015150664,6.1522046876415395
23.796703603557066,4.7248817015966065
25.6736734872785,3.8140250951652788
25.129058110722557,3.3661591167933027
24.26347806224991,5.391651283804755
23.04898909469815,5.539469176294553
24.975948706479127,5.676659238167774
25.274237687327783,6.670723995468382
25.153368067390588,4.474087765759716
25.14978323962279,5.6654014746994745
25.05984112054724,5.049714465623066
24.14023928059915,4.1881155009886974
23.28216638677652,7.142785143324203
23.476584881741974,4.151367912638888
24.12013438592367,6.096054040946018
24.63876189419324,6.528165704326667
24.175145812027,5.341696669331794
23.976912980688034,7.627260392610598
23.545494927020844,5.379451325901451
25.776214984528146,5.506798322390191
24.77306989005737,4.8410027638010185
25.05365787561453,4.8199600524212105
26.18050600493602,7.707326709292149
24.317214795468715,3.322340825943607
24.891877014045857,8.15948578097312
24.015703694611222,7.007499901079386
27.054755467769613,4.321995640105446
25.69685910814076,6.994370412768059
24.535665243623296,4.7506659980485795
24.287589283855027,3.7571818983738154
24.204800656570686,3.500985435393273
25.041743552949725,4.056979234152117
25.286328096469326,3.0944247868916053
25.405243867449514,6.020860320886888
22.558182496849994,5.458123865531143
26.503581302298144,3.518498366133049
27.048474452810666,5.513191382736648
24.136540345389623,4.931697108156485
25.68380802267088,5.093087213330461
25.659838638680178,3.8724097386503793
25.20742380065284,3.268560420303685
24.863776451798092,3.8929437519043315
24.099163475058234,6.513898776901128
26.33657647329557,5.746038789550175
23.662195543511693,4.612480373971327
26.48573518654644,5.173567063169918
27.840586959159594,5.481714006625078
25.23521117047645,4.621411195805285
25.163553538253094,4.813263349851014
25.867252470162235,6.171716255942618
24.037363439275047,3.369579267502634
22.751116886470058,5.622159772347546
23.648657407823805,2.36325828761425
25.4759096530318,8.053288373357516
24.992564682226842,6.02693727571881
25.100220087210392,4.878885404420455
26.125634208955887,4.644487740709418
25.327487365309093,5.393997738276493
