Feature1,Feature2
4.870204324318197,4.248428523440947
5.10146151042565,4.242127942501384
4.714410505108601,5.2862913906780795
4.8286562029598254,4.814279567002104
5.4348029600528305,5.677818929402475
4.989549203017926,5.058663691654391
5.638832447894212,4.704214305582085
4.459471729795869,5.526576426666452
4.355019550129473,4.352460613968192
5.06014781585595,5.257219417029375
4.803945923433921,4.268242525933941
4.196258382719386,5.092316929266152
3.7641777499363553,4.601552372264762
4.877305941998565,4.623131917821255
5.066484837073438,4.649939592530413
5.3929000793254165,5.2127287808924825
4.275957829251338,4.296268112811722
5.17087798788858,5.938085419607943
4.381524644560959,4.339771693457862
5.1713626731888525,5.228376609576892
4.757318226085448,5.040937069693161
4.942730077373691,5.61890815598673
4.558071281899434,5.076862552972764
5.732824384460777,4.8871118497567325
4.865062532353314,4.5106181421088465
5.122483285554361,4.746528412314435
4.991788551963624,5.594196636724042
5.148060138532288,5.130527636089945
5.250458593812191,4.511222377600724
5.360836032021617,4.435474114391385
5.571411407257511,5.375966516343387
5.353875967727737,4.718766612052866
5.449799937716626,5.153649760438305
4.570821109909393,5.350154939704495
5.214809109566293,5.103843843581555
4.388936095554027,5.356499215086194
5.049825682543821,4.7482621729419
6.066516687328133,4.023956100238749
5.789786072865356,4.738569986423366
4.29624415264109,4.611091656204563
4.143432735454561,5.676936187082706
5.943092950605265,5.087288906415919
5.13834539966501,5.413591624518012
5.099042380383928,4.927819794038029
5.260970782808449,5.148492336616593
4.613587392731214,4.881590696629996
5.481688064622161,5.206390463468249
4.260739004816286,4.640077895802646
4.980222423071672,5.340750348686313
5.056758672625624,5.331065337260523
5.3292721363364155,6.005102269383174
4.968660451363414,5.477571160250619
6.222875989808413,5.064610590987614
5.104431797502378,4.0201649380601125
4.674678715439087,4.756437308117652
3.379366329965464,4.487806179332855
5.410241090598682,5.2536370155536485
5.541525621587638,5.526901026017452
5.316203869527761,5.486277224813365
5.086590462925591,5.192658689864419
4.540287882883098,5.77496720250877
4.774967264260378,5.31142496617375
4.9438359751545855,4.889515200233388
4.777248739299614,5.726692238558851
4.659987639210755,5.116126848580501
4.3103403859927365,4.6345349800290405
5.049666152714613,5.375693561685894
4.727808637737409,5.055461294854933
5.155453782799002,5.737678108474776
5.006500945938954,5.726767038578658
4.587251401603744,4.839307079173503
3.6515566785292144,4.972852566741094
4.7738468403754615,3.788060336685522
5.293428546900135,6.095227812904989
3.9380521378450966,4.73712248915962
5.515922269734317,4.257219813481514
4.867671583381022,6.360084583294809
4.608373353831881,4.838969241897162
4.919357144166995,5.20202542840727
5.7930084080726765,4.381092250586575
5.691079495518764,5.324354943794821
4.604762772277344,5.235734178567998
5.125246425172938,5.1732241047484875
4.650137246003707,5.106989955367111
5.720636644533058,4.2820689244102805
5.162041984697398,4.807458859791842
4.727540456595525,5.199568057176036
5.0321400095477316,4.461127611035347
5.751178526048014,5.037047390209888
5.240504615868357,5.111942012139566
4.620433669223151,5.075196893238104
4.865555654722585,4.446737045629165
4.555242785187239,4.592094857517281
4.765262807032524,5.2712800217929825
5.412708174494015,5.406754818000319
5.416961077274452,5.2295900396142185
5.633455574593311,4.64616526719061
4.512063373511333,5.52682089830392
5.3070833500217125,5.378753855023652
5.035783118609697,4.761171276617442
4.5855024945389635,4.719909479901515
5.284883640116102,5.223854280008657
5.112046240905208,5.0062962003908975
5.420321774494362,4.673688010348805
5.043523534119085,4.850496324767066
5.048838049274416,4.613495108072267
4.832107650354936,5.834510762644697
4.865296582777721,5.358771127897981
4.369558022832478,5.458930973527388
4.889517913085168,5.013442919497265
4.4083707436671125,3.98038391111995
4.196776839871214,5.1017318179336115
5.259673257120586,5.766369456501289
5.623042596248815,3.9633048837959253
4.32007192951004,5.3731267830136105
5.355807439044445,4.437678954081066
4.990743432003805,4.855670680539931
5.048497982496359,5.297578512718457
4.681306436346741,5.594508265553776
5.843570817536282,5.440819878474725
5.589720060360643,4.765412173947648
4.438638989218851,5.191204873092025
6.263466212936811,4.734565613539839
4.643577108661418,5.0532151138459485
4.064604039487072,4.8242432579793455
4.525300555584028,6.316191032418695
5.627878062786761,4.552696348890248
5.128014867156938,5.491345491972757
4.876411308739701,4.659007876001101
4.23723741453763,4.654045965059378
4.842365377679827,5.379484610246633
5.492161199238292,4.893005577887245
4.89115939838639,5.549388425993595
4.583822213447886,5.235707778193202
5.457701058851037,5.164375554829842
4.669106767615806,5.426216667398112
5.064052207455394,4.659474171262559
5.312059908526077,5.31417275463214
4.955132152856387,5.720058607724736
4.640777889373782,4.8932764241440765
5.477000881746601,5.325695625652899
4.603739630783649,4.94263177926655
3.980937732411073,4.495956844541298
4.504731837434655,4.716851135198614
5.796593313319699,4.744392161784408
5.2483570765056164,4.930867849414407
4.5888898022167846,5.121843605745956
5.098260584850735,5.354501878794256
5.04329489373645,4.92216138230396
4.87371592430342,4.376108409017576
4.880525976566795,4.546218168979201
4.497929616623966,4.616101217447936
5.319296229388687,4.16923996886552
4.975268145173784,5.337409746083302
4.404348251398676,5.328276804316915
5.50314640460722,4.711554065238426
6.071972044662663,5.316959511159006
5.4752119190930255,4.711548172168799
4.545987962239394,4.293848149332354
5.163463686882081,4.890449735595568
5.20671745161185,5.938397906279033
5.751699150883575,5.438681145287836
5.579055436750034,5.395831346981468
4.165297359439315,5.271680096189968
4.946484820022721,4.4823788387903125
4.496991309250149,4.392905693606134
4.964917144270676,4.1695195332420045
5.515499761247975,5.465640059558099
5.355479984101746,5.22213165574302
5.140495933867516,4.688650240089703
5.924478047472673,5.563282514773879
4.952352233806524,5.13951076288517
5.2219097140731146,5.387317026714668
5.121900356885599,4.7179606846316355
5.982362566458194,5.017631775985865
4.68759071115216,5.013045525105417
4.977206991822251,5.121669724661346
4.15376768514259,5.7647751597303065
4.879381971071835,5.1760276982571485
4.979921024677829,4.284612448940976
4.884532734895661,5.348103182406709
4.720539076364206,5.188605937532261
5.323844269050346,5.761514928204012
4.872511391289573,5.751996494291344
5.124691841855378,5.788726639881737
5.51876997212895,4.744991800572627
5.322742090570538,6.08162736165273
6.539440404227619,5.559787455717288
5.029104359223,4.428514851084689
4.137541083743484,4.718856235379514
5.435562351715846,4.836988233916079
3.959035296058139,5.848228184145019
4.743066541331653,4.470393239055524
5.369233289997705,5.085684140594985
5.045880388267751,4.006215542699554
5.411272456051594,4.389578175014488
4.242404468900724,5.683437133722262
4.688429736787618,4.722261440419873
4.67408194609892,5.023699335658207
5.882727120140548,5.202490855480478
4.996013679341691,5.739972069445013
5.012255087129471,5.248999145622725
4.079562884334178,4.360211516632149
5.083226104106528,5.246225632004075
5.415167908272123,4.571958087045567
4.208048588257139,5.3802073280721485
3.674515095803494,5.545753425961231
4.224668284466934,5.034281487403014
4.73487119081378,4.603563583868828
4.359785323751859,5.877397090992182
5.0227859199519065,4.674199826197092
4.562190873307621,4.308600134517832
5.257523843153024,6.92636574532736
4.776742523966489,5.428199397161736
5.42882981160101,4.920030735018287
5.00255672832123,4.882706433312427
5.373646802561631,5.3051851327167325
4.335906975550785,5.098430617934562
6.280042269134397,4.951970050137675
5.009216966532697,5.173790852680836
4.148308780322423,4.97222615055169
5.789606407753696,5.383717364576454
5.090933127529247,5.124110293150168
5.111066885816856,4.760625689168261
4.769680614520106,5.528561113109458
5.340976485647482,4.844866621703272
5.322687974792574,5.684315778766174
5.462013509603451,4.907548931778505
4.499189995052542,4.859449853557023
4.983623364892001,4.728287614433118
5.088850500466627,4.33232782064495
4.221685413238048,5.3030049756728195
4.232942914632189,5.638838410949255
4.888268607337075,5.357000247046046
5.180818012523817,4.677440122697438
5.603254483254179,4.591532164506382
5.002621849859092,5.023490296882371
6.149449061809625,4.81858071978017
4.536534764210958,4.9702373219691
4.982644115147378,4.415660981190234
5.1539008844460295,4.1449158036716875
5.9410122482375165,5.672710023077489
4.647828154728621,4.29576935181822
4.9820869804450245,5.782321827907003
5.40643105941948,5.314814420961806
6.0303739624409936,5.877670421221602
5.048060388470492,4.768862355647479
5.579297789503702,4.5896588408241445
4.777853369961944,5.1886502465224265
5.139984313159911,4.437255476350812
5.414702790591744,3.8944323454960577
5.345071995855556,4.799389764057082
5.054697397302446,5.362883311949346
3.9874287066711966,5.093227157384714
5.192032724469653,4.983652625952954
5.190098925502982,5.305292872641911
4.764480847190838,5.116024968678818
5.105508733601309,4.951643444064803
5.822483856750642,4.875481980221811
5.128775195361382,4.962777042116916
4.705317621527894,5.4248010485105125
5.252493639490228,5.432877597085061
4.6218246273578485,4.288873145201163
5.378494308322676,4.538917337911188
5.1718091447842305,4.118479922318633
5.135789418597687,4.361625712089845
4.8461108825235,5.10957516383197
4.961449145292948,5.170575987408322
5.033764102343962,4.287625906893272
4.424503211288848,5.187849009172836
4.3259072889471435,5.371632047011357
6.076591228755778,4.616326218555975
5.2394899128731955,5.166831052643474
6.061078098506316,5.5162326302755735
4.882923312638332,4.88293152152541
5.923318498023833,4.464957616836924
5.041141994637712,5.532740187532676
4.9421758588058795,4.849448152205356
4.5051975898707095,4.937106539950176
4.516511928435394,4.97614432192901
5.310904981108598,4.214887640054772
5.166157005989795,4.625756731721723
4.374230287904778,5.721882302036629
5.104191403973776,3.9791325657878547
5.120981135783017,4.043359877671101
5.574636663142838,4.648411787437056
5.46308877376582,5.954708320235065
6.157329283336754,4.066367403704126
4.958924410803716,5.558647915794063
5.411030079997245,5.948396491326974
4.493947812369917,4.1725716640671155
5.296550628984192,4.845226780343005
4.990491896048655,4.498735317681096
6.286679901624931,5.029609217007244
4.186228781058419,5.024042473330691
4.4661897853087025,4.928810257489353
5.832737222231288,5.507185032509065
4.890164056081244,5.178556285755874
4.327774744482862,4.540674026757901
4.347765249747574,5.334836274415019
5.05711382433102,5.075150880730939
5.129941397124211,5.390911435888655
4.668688120527077,5.28529933429658
4.493584439832788,5.157123666297637
4.9627832854499765,5.310336048775339
4.399851796472112,4.832749382079526
5.184336654436451,4.8033305938363196
4.920996050710506,4.78655946502629
5.30394825485827,5.093304561578179
4.818193893893072,4.971527188139467
4.110639875547861,5.748022155744591
5.710252123994928,4.714626853125262
4.694241098504026,4.296669451575889
8.213044754196027,10.984830412950744
9.183425913212226,10.1663838845648
10.180443447567848,10.771658251088123
8.527737023428074,10.693155211394906
10.087313077669,8.285544553254066
9.411837770301764,7.804727577801822
11.067422317133335,8.313036862243196
9.097440081655904,12.778417276763406
8.787259595660219,9.247364434623195
8.740417236728836,9.100911031833967
11.546499283743927,11.396920178674298
9.099041965121792,9.562459375310084
11.244108371775233,6.683297036488172
10.507744611241622,9.377068129148798
10.498471017969388,8.87727019516517
11.186547920564571,8.635918817807891
12.798661766717135,10.71074938136768
10.01950283781686,12.180301115735976
8.979962917632264,10.348380545741506
11.624576864762915,11.580703078052355
10.148998458143838,11.127080685057683
6.942813197233219,8.487870533623894
9.648769937914995,9.64879456457623
9.00606436158123,10.855898002889738
13.229773686267334,8.848978655667926
8.811218892350949,9.827895337799651
12.467451570251924,9.626445940665432
9.115952864583683,11.274403145531537
7.4449263409672675,9.916678451655072
8.861301007669454,10.225590679714312
9.485928225209847,8.796584096167571
10.779019771361758,12.299108369503866
8.521410930496685,10.756069773276767
9.988041038025074,12.21991620833504
8.950411738011121,10.320969866101333
11.71423422177253,11.127899549030161
11.431002645239804,10.977086876958698
10.146514147823247,8.8404853242168
8.490973927750447,8.178717080818402
10.007670184963692,9.64811929993728
11.425635757279075,9.134644516506395
9.971475688145967,8.496205953043287
12.284686115904485,10.808365065526989
11.218788733591296,12.034360042856235
10.129884681209349,9.76648414691188
8.709379952074071,9.423166683655262
8.225112231001336,6.941151733359849
8.761754204811233,9.51792123752051
9.26859066389126,9.351162718270569
9.905981354090242,11.432713480751858
7.121843177051438,9.960229186826174
10.130570602357256,9.551488974301199
7.193812118461216,9.472729773938037
8.652377992977463,10.73787875725976
8.840762178193643,9.644772089889987
9.968647609053777,10.175991074963173
10.027627568784327,12.514655968412924
11.107699869993116,10.257052421784955
11.022929456942446,9.534599865109817
10.556718810056964,9.09402221992627
8.620863648649296,12.324901607526309
10.104703127485028,9.42202960470736
11.445064193866482,10.619171390404748
10.486249528732664,9.804785418448473
7.590330519613641,10.305195453800835
7.8278734877540135,7.888804338435167
7.495892078317942,10.815040288569902
8.514195512303967,9.150553405595842
9.204613572441339,8.810690751606483
8.398569355926108,9.78643077246806
10.757480918470685,11.298632791255182
8.756507483616891,9.159728439704546
9.205359694349442,10.769901149670034
10.466361348397006,12.213034325424328
8.444130768510316,9.714491982874588
6.898836849940185,9.866319940730817
10.101292307031885,7.862877720679815
10.86560819077081,9.69543192093551
9.304873460781307,9.301405369644614
9.281238643232065,9.721511535004275
10.936179725578233,10.94251826389642
8.984616999541062,10.917514433261301
10.375739275518814,10.519672314245463
9.626553777281389,11.457356426431533
10.718469738619588,10.500493157930423
12.530712452608848,11.322459635424176
9.891984817629499,11.505299346838036
10.405685238669758,9.924642835826294
9.670492168243731,10.53566885726762
12.216841067112274,9.22259467258953
13.1995500619844,7.071868300716247
10.512633963665738,12.814256258823828
11.220275826054504,8.153703525349068
9.02403614631726,9.269311924352955
12.161909933599173,7.846206773230841
9.595889748333164,11.076313383693943
10.298589543360205,9.099674684261808
9.711458552828317,10.452321013500418
10.486125954092193,9.422376579375525
12.368819223261088,11.151152093729364
9.82652757641764,9.548344456616066
10.389824191372636,11.172734307665966
10.036765261388414,10.746997436868174
7.727213406702171,12.050311401166788
7.674004853400801,10.102844462209042
10.137641164803254,7.018646628098661
8.108674068497432,11.376792920582163
8.273509633866546,10.563547027518508
10.549897369145272,8.590180320508967
10.751375781436572,8.533667132802174
10.820646071755057,9.69671102134916
10.367449856663084,9.239585236943306
13.28470439982651,8.787552571967273
9.947932345442135,8.246982943570702
10.921250050065138,11.136261565070958
10.421487801602549,9.06595072026911
10.576098173408962,9.95095787785886
9.309041843560319,11.585683339328373
9.80812361277885,8.566689339099362
11.587636730274381,7.361890770365329
8.904450052424295,10.324687884372961
8.6742138456983,10.230587658918292
11.373103176553112,10.493126664489527
9.758071432500987,10.606076285221807
10.259771388776773,10.577976069593255
8.480753319498364,10.47137099889291
10.709856436860317,9.89075663101469
7.902148639271289,10.844453855035857
9.946260941335073,12.346965483721009
9.295788421097573,10.813840065378947
8.007720926652354,10.295291853803686
6.962286120013589,10.279681472154142
11.389266321297463,12.864124960705196
10.353421837162848,11.15629779083045
9.333560109885832,10.565950739567278
11.03521598756667,9.398169292171247
10.97153280715104,12.284544784612038
11.737893368511106,8.768976522472434
7.608358511808449,9.100937465569341
10.542093408262621,12.307054849698954
12.648181360421646,10.607472566441434
11.029390285561771,7.5809261932155225
9.631917825995695,8.869395753463765
9.687816624464087,9.26049859801175
8.144573933682878,8.019315080373586
10.362943407349052,7.130079633013303
11.245503724816368,8.7158742611367
12.379025224218028,8.143276751759727
8.019650189469036,12.74718814878153
10.145616324022061,11.452967485799334
9.007320302847418,11.278650002194336
10.619397181413436,9.154413170794038
6.81415641353529,9.211367467478858
9.831507925463756,9.668545600700165
9.330227571899469,11.284598191485209
10.542454037571451,9.032320368092314
10.11370683729059,8.984257432731832
6.2925332498090665,8.804657116794285
10.321140616195306,8.131391831932017
10.794706266872923,12.16235293098685
11.737166310250101,11.187494040944404
12.829278851815795,10.261866719247758
7.588775148158159,10.276950787798457
8.406544429410843,10.710388645952772
10.09034531491154,13.69486316872793
10.149477047631462,9.244786518825702
10.86483544458365,10.466875231815305
9.664805822011223,11.071000741138137
8.686572619922863,7.925800403553496
9.310958650689633,8.725233445802813
9.20424827858421,9.13627263903298
9.884347435878844,10.511727962224965
9.287582033258566,9.020006151139432
10.116052461471428,8.708073698007604
10.957888688166062,7.50771990659656
8.637963886718184,7.881544447997063
9.324901792781134,10.934274898521249
8.609604292632875,9.9107119659073
7.933495948064364,8.593262440127315
8.855111265186224,7.292676849003222
11.238124523482044,11.220264454000958
7.412623251230451,9.156568706138541
11.900366723779934,8.938495801571829
5.138098989896391,8.463418537998566
11.509439213821661,9.134662195715277
7.698828743896566,11.916515232847765
9.981629840729628,8.654118442771253
9.22919962399496,8.411179717166572
9.29210220131585,11.63342589545105
8.922333668121347,9.67982927243223
10.107349355829088,9.283513829852325
10.439608709948022,8.928472872960448
12.326727963283783,10.173511951439288
11.233817368154783,8.168734525043467
10.313295392507133,7.060494814180337
11.462679600126627,9.779413927746791
9.772322357446624,10.882475809726865
10.496895147105345,11.463317690683539
9.595187597059944,8.53185442632654
13.09112188732298,12.633011263664807
9.169526041979227,8.203183161116726
11.958218210731493,10.031505762449138
8.340497538990958,8.205690063878993
12.10419146640415,7.8972234058115784
10.336138722715624,10.018888601172693
8.199555389416336,9.498248146238577
14.618321212682856,11.679362367151866
10.272799382587742,10.372330879450503
7.558686343175256,10.072127419992073
10.341189901906194,11.960714131423643
8.04329574924272,11.004508823245057
10.506403993112803,9.382184550816298
11.308480955081016,10.275013008607528
9.839454460068163,8.44713651637094
8.665728355561715,8.776284572551843
13.215916133987989,10.950878533477017
7.782120631330238,11.715631064810394
12.947087699374585,10.052895327957593
10.772571529459071,15.779097235982082
11.233090239991736,12.845189473980922
8.537977494659017,11.180626905613678
9.587422454272534,6.547118252896623
10.444180415596865,10.391582908269834
10.968063924377722,12.052947336298523
10.096420028643195,8.38338283310604
9.67347819515917,11.648165277980786
9.1348430041475,11.133086838738635
11.21929317825844,10.944443262885418
9.022245838296762,10.071098006974621
11.253538168097712,8.305439718013574
11.286489434803029,9.760092205054859
10.145493947489078,10.892735538155371
10.415036198995029,11.240774873554036
11.769160181081931,9.296236521842943
10.484077840507133,8.759153584671516
7.430298206363684,12.030808561248119
10.07278244191724,8.753574825383444
11.120940407684893,10.915555398150197
10.389583752582222,8.643525062343388
9.972230296011416,9.567012041619792
9.527096133039482,11.138453830739902
12.176715411692562,11.43890623912781
11.75167309248971,10.38163126495182
7.72094505106898,9.273648890700622
9.9797541628931,8.41343360656615
10.93850102164751,8.714263665375576
8.772668975149791,13.138580913528191
12.442923318356938,7.929847812677663
10.591678213567445,9.368523278769606
9.339933269954525,10.196110865929137
11.556309916386848,9.234975401717879
10.490391060646244,9.671349206786704
10.782912348425347,10.445477009849778
9.603014750143066,14.080253749884427
10.515427434352691,7.355439766955899
9.030140673636211,8.377677994578407
10.880285640700405,13.285683438714969
11.916497343682638,9.112642916746255
10.06835775985572,9.022599478591275
10.007865549577275,10.070470890647114
11.74474562823244,10.01534959152938
11.349399813149876,10.460949281314914
10.386325586084146,9.88833112635075
10.74507122951685,9.792603548243223
9.836859777314714,10.602567583148412
9.271954678256344,10.122811209079483
10.536681040522424,10.841176789552351
9.641577929700386,8.638654506937604
9.900880302029025,8.183475700356315
8.552614809129842,11.02907718999766
8.741173715166042,9.536181436223178
7.876943886924378,9.369032015851962
8.39366125290833,10.723708622864779
10.85633576603975,11.703348460270899
13.18323429551895,11.54869789082672
9.621147772910259,8.128325227052725
8.766669406650353,10.365530817237868
10.434662285344618,13.113101197968158
13.471987850010263,7.199102211112378
11.76894577609574,10.101277722115164
10.77255290081299,10.770678926368314
10.170276017876873,10.99319601178157
12.253535578144042,10.111142170629662
7.782217014448859,8.920233687407936
9.828190232121074,11.856724467960193
12.448616955897453,7.85478793305905
6.070382343865384,11.232853756562836
9.111409113641697,8.704013845480276
12.19847315338233,9.661335549270197
10.535523228947572,8.960635607109019
8.825120061495644,9.516907725691487
11.801820883245917,9.387886940467673
11.306687055147538,9.510964701748238
10.949172799159427,13.406039286706594
8.865473882073545,7.866619435603489
8.927044436110048,11.019396623402013
8.729809422897393,7.727729162971203
10.665729142219343,11.161951080144005
9.293442541572515,10.348074906036455
8.946920359183972,9.508506780103348
21.122235448748878,3.8785191497661753
19.8461112281751,5.24123787386689
21.172519015137244,4.819378959610772
20.25817484827047,4.338215245158142
20.171274995304163,4.00340897703041
20.73232169416166,5.263000887727747
20.0465669747568,4.085623761735501
19.41570669462629,5.17316687166558
19.470570828185288,5.681946667836979
19.747784604287723,5.607175376394614
20.65002065791536,6.0849920228566585
19.258455622737532,4.95237971515056
20.010401513502327,6.1628272617258535
19.214793079161637,5.369682779410617
19.61666060972377,4.851472818668946
21.706426699725014,3.4383297603819987
20.221352639464016,5.661746599228819
20.055841667992016,4.691749122510592
19.288388456299582,4.3473517720276496
20.181967947683304,6.045714203425943
19.63148898323217,5.845697780975133
20.079721092070113,4.597219476707041
20.073408621228403,3.4099448683192857
20.660333079190423,5.650807708800511
19.98478703367785,4.197976508289753
19.83350219971418,4.605599252272934
19.983278724828683,5.093861906647025
20.2003942802767,5.2771585675975805
19.18973510373246,5.2513978660762195
20.3303451634205,4.54902035775682
20.355055542516983,5.61970724274347
18.6294923767273,6.08309789933233
20.03645747192305,4.478719721915346
18.937451160881256,5.157488988695299
19.564493820379855,5.088738071767893
19.82426248972999,5.285690057209397
20.926488698800053,5.6333301551703485
19.455980222737207,5.185802957728803
20.41203814904484,8.082185192523777
19.33960224256599,4.742891326677605
19.647964410642413,5.104592461828873
20.19597325688698,4.594445459703096
19.273580739583032,3.870157038931767
20.43767790493603,4.838245878052884
19.97133916871204,6.251714924651205
20.55211519336889,4.679023622491331
19.519489048064955,4.766645000165378
20.28930882003811,4.4839041963159
20.59783488409861,5.488296212346772
20.65803592968255,4.023325080023183
19.20757093989545,4.546961816317783
20.914258251612015,5.60154642614942
21.697724957610106,5.825972208440918
19.938318632468718,5.272921579853315
20.403989823184364,5.692604155336097
20.159247756458775,4.519826498272964
20.7800957867342,4.8823540947982895
20.19356981725283,3.4693758042737617
20.286229888278626,5.448627621094587
19.264460612612957,6.239947524014031
19.972230584235806,4.065057569904374
18.78450402723679,4.612612741706998
21.15301863125289,3.8513102790564484
21.160914886236032,5.767416660868165
20.518150830480554,6.218423885126421
