Feature1,Feature2,Feature3,Feature4
6.356240028570823,11.440117215449472,13.337508011964326,20.820344012612455
4.927989878419666,9.32360769794073,16.032546204341656,19.966387435296287
6.003532897892024,11.800940432910815,16.12670513682758,20.454740912141133
5.361636025047634,9.959842049355657,13.909033569784802,19.483570356112427
4.354880245394876,8.569224897881952,14.589185712045415,19.803533416571902
5.361395605508414,10.128104414910789,13.894295331514064,19.79414056911966
6.538036566465969,9.318948342525118,14.785078969711265,19.25342165345976
4.964173960890048,10.840643548988725,14.69196571581426,19.82322583688422
6.564643655814006,9.34737602069761,15.77966053226934,18.451381701136253
2.3802548959102556,9.55381656678522,16.31030874611961,19.508846252857897
5.821902504375224,8.11045926905447,16.395683810789954,19.71512450663033
5.087047068238172,9.547693680750923,14.437831973421698,19.74382024750462
4.7009926495341325,7.576120673371044,14.790778126255471,19.758502554129223
5.091760776535502,8.416097176514278,13.316561807779049,19.93823580013987
3.012431085399107,10.760414656144297,14.194129933503811,20.479441518086063
4.780328112162488,10.785800158650833,15.964851633097458,20.874517074132523
5.357112571511746,10.425457561784965,16.61558282354823,19.350234773151733
6.477894044741516,9.033023856870788,13.765651128120078,18.796799144610855
4.481729781726353,9.95228864385802,14.407535740847106,18.957955587756896
4.191506397106813,9.996397460909431,14.973594243041074,19.51279707880507
4.498242956415464,8.841635310807458,15.280161158819606,19.648078682183492
5.915402117702074,11.50339830176715,14.190396480078354,19.230003933802543
5.3287511096596845,10.877362290575672,15.42406104446409,18.703883335750106
4.470239796232962,9.779035826170336,14.526160652929084,19.543879172525813
5.513267433113356,10.02688583899453,14.985547729121722,20.18142662011397
5.0970775493480405,10.208382807947553,15.5462842480037,20.595029465835566
5.968644990532889,7.958265131575709,15.006422269810939,19.44257694689168
4.297946906122648,9.752822617479403,14.56361410947343,19.587002177856565
4.672337853402232,9.318015752002202,14.890390196074168,19.07330169115269
4.607891846867842,8.998379990105084,14.911637040794664,19.968560829625222
3.5364850518678814,9.718899707114046,14.629988970117873,19.151571365809186
5.296120277064576,11.797686526849523,14.741203937332898,20.5731278132412
5.261055272179889,10.64084286126701,16.598647170504716,18.21413350806589
5.005113456642461,9.428821010217202,15.560919447941238,19.640370327547537
4.765412866624853,10.572582781356159,14.70451968197084,20.30110733919174
3.5846292579495858,11.399355436586003,15.696954404510736,20.183834516322506
4.579354677234641,10.924633682912768,14.66618051024399,22.693033663980497
4.65728548347323,10.059630369920175,16.173124637586643,20.34980002456791
4.197722730778381,9.353063222294427,15.369642192198095,18.99594540315799
4.838714288333991,10.69822331361359,14.89269785599577,19.904535752910927
5.404050856814538,10.39348538542175,15.447716925810278,18.223753666533547
6.88618590121053,10.895193220027732,13.4291238479315,19.91940025070324
5.174577812831839,10.63517180168197,13.873232531090196,19.166943942999243
5.2575503907227645,11.049552715319335,13.806074993600944,20.915390275560164
4.925554084233832,9.464764788439432,15.142943094763707,19.450459725404464
3.0812287847009587,11.317394065634325,16.73251499948509,19.883234084204755
4.973486124550783,10.1975996046924,17.23130014619263,19.364442158595597
5.060230209941026,12.075260872625265,15.638051101440757,21.73885135185333
7.463242112485286,9.310812181910432,15.500844474944458,19.678757233882088
4.807639035218878,11.73596380316525,13.198942265847261,21.832557043479202
5.301547342333612,10.197910783462648,14.457326200265978,20.814151762118268
4.965288230294757,9.348581996385551,14.21221624809176,20.482066727335386
3.8313219623804677,9.516114165945678,14.379152401748884,20.36873314731752
6.1428228145150205,9.67965269180568,14.83185618141521,20.393797298216253
5.751933032686774,10.424165946401917,14.527909422302873,18.07232742065439
5.791031947043047,10.522835488035499,13.020700189624213,19.721116605849243
4.090612545205261,9.42629999606142,15.747910256117533,20.84515797118432
6.402794310936099,9.975645407739018,13.927256974260194,19.951102816525893
3.598148937207719,12.142270358611864,15.23924686411115,18.594810153196423
5.58685709380027,11.727543170100711,17.074082669749973,19.94759554942253
7.190455625809978,10.436323669674032,14.080615408413577,21.704105516255492
4.009463674869312,10.0380034781682,12.46971247725367,21.24689171553472
4.433702270397228,10.12003132671826,14.71399577811989,19.93799599063397
5.099651365087642,10.613517972730417,16.10095963499857,20.951449277058085
4.496524345883801,8.977207434801594,16.958347454220593,19.63349297963195
3.4493365689338673,9.742623462576654,13.770450405547583,18.29612841317328
5.068562974806027,8.33141592612241,15.496699223236522,19.075534011870445
3.937696286273895,10.39922312260528,14.534689543219947,21.5628887685082
5.473592430635182,10.64719593970274,14.894051645695864,19.726006918170697
4.080575765766197,9.516813537700626,17.644343347017035,19.756616020624982
6.54993440501754,11.573986763290034,13.497029671604846,19.70016180372512
4.216746707663763,8.774234336997658,15.253739661494574,21.904136589573007
4.677938483794325,8.53562511979018,15.467693171765433,21.625958915362062
5.81351721736967,10.224451818559972,16.08578632493935,22.218780233448133
3.769135683566045,11.047098302612154,15.097983153470896,19.840954789599948
5.22745993460413,11.68392769145787,15.308050539504102,20.295624488747094
6.307142754282428,9.54111573713106,14.608351432578209,18.48335745057921
3.3925167654387725,11.078680833431296,15.269126941245107,21.476934426118273
5.184633858532305,9.961491530499293,14.65680772450259,18.832220448732066
5.259882794248424,9.82737270005918,15.621571889856051,20.216775563762628
5.78182287177731,10.883659937486673,14.630389663956366,18.902697472367155
3.763049289121918,10.65232287841342,15.377100393902186,19.411133173261305
3.6795433869157237,8.42360784301575,14.970737186315022,19.1627375689503
5.521941565616897,11.476540349725896,16.126050250772167,19.39212473932418
5.296984673233186,11.380091354147451,14.948606276411514,19.46087729685102
5.250492850345877,9.37443729849047,13.226967531793118,19.45173120507492
5.346448209496976,10.395803533437409,16.261921500713992,20.833333911780308
4.319975278421509,10.494030186282739,14.094267699137381,18.89513720693748
5.232253697161004,10.260673765823906,14.34623366135118,20.220541427013867
5.293072473298682,9.44969484615458,14.404338705956508,21.217959152305557
4.285648581973632,9.328376632061948,16.374438093170816,19.486803635486606
6.865774511144757,9.974445929008555,12.864325786021304,19.2820811092524
5.4738329209117875,11.172729019259364,18.137748533659995,19.76947537481975
3.8086965027973516,10.543600154594433,16.056056809066053,21.17972520836071
5.65655360863383,9.629385667913894,15.22323891412916,20.194107630953358
4.025318329772679,10.771698710648344,14.945105999383713,19.468785705392403
5.787084603742452,7.1514573793699245,15.285554074857657,20.48387665118804
6.158595579007404,11.148765700372103,15.52112242837934,18.897707850163577
4.179317681648289,8.2602862212219,15.645215585950057,20.68135951044295
5.963376129244322,9.637559058596867,15.555604466003448,20.408607307701768
5.412780926936498,8.880330105373856,15.08958068125525,19.692191528861116
5.82206015999449,8.705318524279095,14.802661579692673,19.16141420155277
6.896792982653947,11.16082678737852,14.848726716346489,19.113319077716543
4.754611883997129,9.532298798688108,14.805091719647319,20.53481733634591
4.246263835642511,10.346503881730715,16.133770096867064,21.228980502489062
4.110485570374477,9.953079421120815,15.593556722280862,19.362692252971204
4.184189715034561,10.47704082722312,12.05961136533572,20.458386703551483
4.922898290585896,10.076821891060256,15.65590077652976,17.91297298139793
5.341151974816644,8.71700777581143,15.194736194718775,19.4153822693428
5.276690799330019,10.99626681944714,14.981291243554102,19.968941067129098
5.827183249036024,9.506243416838688,14.611481546911115,19.090316583018165
5.013001891877907,8.44341810134025,16.124112719986012,19.063493625210405
6.453534077157316,9.571884839034087,15.947526462122857,19.332220443531114
4.735343166762044,11.50075979063431,14.22712233217639,20.292192728326373
7.720169166589619,10.850221742113494,15.407052287124536,19.812670981593627
5.625667347765006,9.651347865592141,14.028343265458714,17.76176876667503
4.142842443583717,9.650742295681571,13.62038183521107,17.879299847364933
3.929107501938888,9.678364948782617,14.373282775410035,19.393134822142823
5.482472415243185,12.076747983560841,15.86239347238276,20.45768658605355
4.776537214674149,10.381935452231554,15.953125045376087,17.252495157274765
5.714000494092092,10.43004164719107,15.513085420097292,19.50026982384837
5.473237624573545,11.030283454031842,15.725095786847998,19.473752143482578
4.927171087343127,10.238789159026513,15.516178287114958,21.38833777820845
4.153206281931595,9.740957854179296,14.358518404777048,19.614978188287136
3.4851527753141354,9.803650150915022,15.43192254467394,20.38298898474093
4.553485047932979,9.928398740585935,15.800409525227682,20.141257140087465
5.856398794323472,9.962777763490159,15.754291329813574,17.8694335201928
5.214093744130204,10.72762954363698,16.188913371474644,20.768207216631737
3.754261221288012,10.0519458858073,15.708303847201064,20.215396505456287
5.173180925851182,10.73264007721558,15.351448207541583,20.50826863967459
5.3853173797288365,9.919283419891418,16.070150238316426,23.926237706436325
4.116142563798867,10.07863519031609,14.97347874075094,17.91588706050141
5.153725105945528,8.001799315467892,14.118125348772281,21.724696649761107
5.058208718446,10.916327674702481,14.836933036056235,19.712552480599644
3.8570297021693767,10.346488475897992,14.25509735519355,20.287328904403008
5.357787360348283,10.998010109859653,14.324821725025618,19.954487754698757
5.560784526368234,7.10374462180631,14.855481329284482,19.575763666601958
6.083051243175277,12.088374704780728,14.207580079000039,19.43016707176124
6.053802052034903,9.860410371844827,14.69203847036096,20.329508735573008
3.622330632042909,11.108182816737516,13.106385333046214,18.48282630332832
4.062174960084877,8.960094072874469,15.213293707372939,20.750579167521767
5.51503526720866,10.61277390506257,15.001205475362225,19.583805595114747
5.513785950912209,8.946584436826344,14.182911368931808,18.869930660959643
5.515047686306048,9.376231039304194,15.659245668432405,19.549987142004188
8.85273149065472,11.914031353866786,15.937570137626558,21.257149216862572
5.570890510693167,9.809317599236653,13.392440135631025,19.46466491298378
6.135565640180599,10.217432873179723,14.237275221433785,20.35845361820962
5.954001763493203,10.870067730688755,14.230857650212702,19.269043724284526
5.651391251305798,10.495681887972605,14.060096898891135,20.75792184992362
4.684730755359654,10.150418905143576,15.829474841931749,20.685507738790204
5.758969220493268,10.364961002466226,14.806173861227197,21.84860883329641
4.227174785462428,12.403415585238275,14.73548515868939,19.824436054500783
4.763181393259991,9.942381202966414,12.996137635593247,20.668654804757907
4.514636452170897,10.201099046714967,15.635418030209227,20.098067539538945
5.081874139386323,11.050654396007612,13.760741605146528,21.295871781863013
7.314658566673509,11.105525932957985,15.059932630266328,19.28116761239127
3.132734807408252,11.18703030556038,15.277376937958191,20.745005312877282
5.686260190374513,10.638730222029185,16.36065859583865,19.805302703883317
3.3872841288103483,8.856995087269517,13.691179600880888,19.935811822891502
4.528068134210566,11.633431532301096,11.980487844179175,20.091752484448374
6.088950596967366,8.853654606981312,15.183849544753695,20.25224039642668
5.064280019095463,10.302635465239034,16.800511181510853,19.883770956878042
3.922255222070694,9.245724149980642,16.238946352939436,20.214713183170527
4.284696290740031,9.935861653407008,15.209659415274626,21.578118057562186
5.679597748934675,10.328762410303481,14.508363814367952,20.98544968561522
4.2696333682828636,10.321357215450274,15.80712259663731,20.869154592496898
5.216458589581975,10.421920754235284,14.026453800295531,19.54446047397613
5.045571839903814,11.613711269058648,15.47635776935622,19.110759171771676
4.348399652394183,10.45353430151398,15.505470159166627,20.955300558237752
7.143944089325325,9.755843364709351,16.06020990749888,20.876046792529795
5.633919022318011,10.964087168288357,17.75966003891108,21.472670675750983
2.974857413342393,11.189470488924641,15.392415967178767,19.39601937403077
5.186454314769428,8.772392184863008,14.491036374292502,19.770451344639653
4.338213535231612,10.597400069849858,14.974425687808006,18.360515837474566
5.852433334796224,10.701172742310899,13.230924095110883,19.607528893939126
4.2074792615673,9.702436496640008,14.305286868910942,20.996570510579446
4.885263558533101,11.37570681331162,14.590717561886896,19.5335046207718
5.504987278980457,9.849944412967472,14.475911602065407,20.640479795200825
5.865755194170122,10.125576453471542,15.152354872033722,19.809496894002187
3.7997035929442236,9.82692817571613,14.1775800676178,20.32405702822156
4.665498764159052,10.015579047581468,16.121030667324472,18.852308610184334
4.5250546888390435,8.903724913104798,15.000207064918197,20.0852094496339
4.346670767426288,8.559949117405706,14.990699678861386,17.00886402909928
6.765454240281096,11.594505063224972,14.672105283487083,19.813103841838014
5.404981710960955,9.153038651681673,15.15519068385898,18.36952675628486
3.7391160456649546,9.008607650543693,15.825098264667634,21.205994516546816
5.917861947054776,7.846609886396285,14.132869784289099,20.777407352764513
7.122156197012633,9.361038252310498,14.341883510924744,20.466670981966082
6.032465260551147,8.676910206592503,14.696273971223336,21.52100622715938
3.4806300340459866,11.642015160136369,13.654129076526786,19.051083479175162
4.5157659271337485,11.009817089342635,14.180742140278502,21.747363197915558
6.2669111491866225,9.311849654822277,14.523779126455342,20.932191564260386
4.292330534381219,12.252435805344309,15.874389180712727,19.763444712781055
5.443819428146228,10.981765486991595,15.262561329001924,21.135620147182944
5.774634053429336,9.675168616491378,15.193589911367544,18.893706487588364
4.073069528421917,7.500594285126427,15.850897962167972,19.175485838472326
4.9404746439382,12.290942572590742,14.862628211600603,19.3914102767603
1.7587326599309274,8.610427533236404,15.39046484992889,19.471022291935984
3.9756123586657104,8.354601253043109,14.896778247067504,18.943442357239746
4.74743184860684,11.02257043200964,15.265362349399629,21.223083067095324
3.7522168180351505,12.439752406339274,14.417241342388419,19.74114559963017
6.632411303931635,11.384272818510517,12.561182841723571,20.35250496835688
3.5698586220393675,10.56390912005236,14.865720837813695,19.429648633586318
4.5599555133030165,10.594754341665286,16.42274813609994,18.179396699451484
5.130740577286091,10.853415558780307,15.926215402241592,20.270057358391423
6.441273289066116,10.758928589786764,15.96539748459117,18.087745024580222
3.5641378488205606,10.281191423969375,16.23613072180622,19.931365953914533
6.16316375215496,10.104201103951876,15.088657590961438,18.63168496116719
5.010233061019587,9.937406872100478,15.197315707405595,21.987275999230807
4.018491348952049,9.246035411133324,14.38234810456565,20.911362722174722
5.46210347426327,9.719324923133225,14.68392714397295,20.105753791271482
5.19905969557347,8.307043185804615,15.615771149771142,21.263706677654667
4.399783122841205,9.90166037320525,16.203884437168817,19.153684022534264
5.069802084990019,9.011408892849083,14.860553724319,20.543479378670092
4.61468640313824,8.896410682784229,14.549810735148588,20.199810433718714
5.113517345251248,10.179894151153478,15.000527958856598,20.26402008133367
5.6621306745210465,11.3920022863446,15.601206748929116,21.272353500106767
6.586016816145352,10.918316606002312,13.556145183866459,20.7324921027798
3.762184501173151,8.429499396376823,12.703819046862762,20.288723662825024
7.133033374656266,9.010371863429663,14.449463150508416,18.345112563771703
3.047912200477498,10.940771187988215,13.779287574085842,19.039953704720535
4.848214904964417,9.01751260646169,14.491859802352689,19.877291066404275
5.588317206484577,9.775366850002975,14.852219681182529,20.09337237427665
5.2809918677350325,10.550052099024551,14.546751590976987,18.869796275326078
4.377300480179406,9.031655545136365,16.452467534470745,22.41167667557842
4.791877749642725,10.10537550614596,15.32674476460232,21.516394055253574
4.506999065341168,8.665974505081795,15.300474359610828,20.602118320392485
4.410635243055788,9.398632356048786,15.622207144043402,20.072036861283745
5.849602097021025,10.319781934142537,13.86116688221923,19.787791030098848
5.357015485965047,8.407006266468331,16.039111787420268,19.048081539977765
4.307090404739346,10.440474737960399,14.92423571346454,20.07748051851886
5.899599875433251,9.98036220107332,15.670480617241212,20.25775254014275
5.307299520876609,10.552489954417148,13.928142766959844,18.758239424518376
5.81286211883896,10.223914134064662,13.446241233983935,20.334176417244898
5.629628841923612,11.364140429973844,15.81788965802503,19.84474095117525
13.756507483616891,25.18783675397186,35.56461428914628,47.138288663183914
14.159728439704546,24.35589168831212,33.64692266846374,48.70942248383075
16.12094040768489,25.183446254548425,33.69550537808796,49.37959169986753
15.915555398150197,25.814947043554582,36.688152176622154,52.831531486010284
14.968647609053777,25.073290105488557,33.21588216069901,50.83482968680064
15.175991074963173,25.060887536805822,37.464009429883944,47.99677764635016
16.916497343682636,23.947012468289866,33.6490688980282,50.72905443412645
14.112642916746255,24.00564862367358,35.957587888412576,47.67904401659245
15.820646071755057,22.89609209230046,34.50707228637652,51.62403658083061
14.69671102134916,27.62436511478041,35.90478114662351,49.29331302227318
14.67347819515917,23.13420514691307,34.18382899682871,49.85954571689124
16.648165277980784,23.96064220330614,34.75581064089156,51.988694971313286
16.238124523482046,23.922389101646203,35.06137876309358,48.06925464712363
16.220264454000958,26.34238656541666,33.49671881632779,47.90432272233051
16.958218210731495,24.55757548256196,36.11123651813019,49.124601010480994
15.031505762449138,26.8716131090106,34.23017965029262,51.557568276528976
16.022929456942446,23.989764063634198,34.657100126989974,47.72098088678474
14.534599865109817,25.4184912433357,33.50847593808723,45.751766602834145
15.486249528732664,23.746979420110364,31.156499511807034,49.323261712386504
14.804785418448473,28.217723691660083,34.71345835609975,50.82761119986638
15.145493947489078,23.21860237145573,38.618923132419376,51.80039262460824
15.892735538155371,25.46473106534054,36.17690643184704,49.3052579568719
13.772668975149791,25.950665321398148,34.97110943039841,49.382860089325995
18.13858091352819,25.620698646177246,34.605663756187596,51.73085110138362
13.490973927750447,24.72206851168344,35.03369883921807,47.19538745045687
13.178717080818402,24.80526895039986,35.82067867276282,49.417218837225484
16.737166310250103,25.065717207968664,33.22878077703673,50.285635834887586
16.187494040944404,24.779496997557267,36.67148254200331,50.67382808192755
15.936179725578233,26.445818675192363,36.073071973161866,49.23528996021368
15.94251826389642,28.315784502387025,36.0772785885619,50.05166151755876
14.981629840729628,24.16376232248825,35.65771360821459,46.26750896988052
13.654118442771253,22.945295530631384,35.02942498654099,49.01262738149923
15.11370683729059,24.867576927473117,36.00929185395023,50.6802630688317
13.984257432731832,28.86956400648148,35.88772120061207,48.52655894861798
16.462679600126627,23.794488148045403,34.46893893358846,50.088476332384396
14.779413927746791,27.458675208166103,34.139597340654646,50.67030875120405
13.761754204811233,27.51655122111466,35.15278444289298,49.48617619871335
14.51792123752051,24.16961763743801,37.323530227242784,50.25569565649486
15.619397181413436,25.853474618777913,33.14133938651915,48.55590115207308
14.154413170794038,27.442594934692806,32.798712101371336,49.69008308045593
13.766669406650353,24.43130838851877,35.24714126185477,50.91532425438383
15.365530817237868,24.694629459846457,35.076331552784026,50.235459441452655
15.367449856663084,24.127478629077036,35.26001249655561,49.1202030956541
14.239585236943306,23.4778649039607,35.36592979686275,50.336324606436186
14.293442541572515,24.02608368240099,34.665196618047794,51.07191468595493
15.348074906036455,23.164089599856617,37.23479515790312,46.92508808213378
12.827873487754013,25.05112520238884,32.59864403228523,51.73861109743385
12.888804338435168,23.845040153412036,33.75725446282963,49.49561789197839
13.922333668121347,25.35067886768612,34.84511785977643,50.63823489986034
14.67982927243223,22.666156530694558,32.53521678326875,51.79587038546784
15.466361348397006,25.496320348321685,34.73621839335189,47.9424894541543
17.213034325424328,26.250293442413387,37.49220524859203,48.93583849635868
16.28648943480303,22.009396536142816,35.03132973244394,49.567176956186444
14.760092205054859,25.56108485477136,35.34605135857802,48.824369718313356
14.971475688145967,26.84150348870994,33.10975285224113,52.60240486375521
13.496205953043287,23.18553847196319,34.075457887940786,48.71484185925981
14.972230296011416,27.508858580256554,34.437205429514094,49.1666798307697
14.567012041619792,25.62852851404907,34.523427354865646,50.306583547404465
15.484077840507133,23.942482216362386,36.922465692505654,48.196775710885866
13.759153584671516,24.916346383513442,35.836536591087686,49.4064789323656
15.779019771361758,25.837490368782582,33.332813064594454,50.47617989187526
17.299108369503866,25.114008087118616,35.369757167648004,49.500709393426234
14.836859777314714,25.808133988669553,35.747332622745176,49.85991971165008
15.602567583148412,23.61898961038095,36.7102235577819,49.20600183132744
16.03521598756667,25.254041236054118,37.37081102985256,47.72829453622885
14.398169292171247,22.87942825464253,33.477358712258194,50.48238981700886
15.336138722715624,24.83316090797695,33.78371373318449,52.63239960747086
15.018888601172693,23.644138537802817,33.11363321162808,50.02760244617516
15.146514147823247,23.89670508611535,34.64897021133953,50.33789617587132
13.8404853242168,26.854139762815656,35.6995375616695,51.03908413267529
15.036765261388414,26.636965180891405,36.48100177488365,48.09600425517995
15.746997436868174,25.913707181360767,34.88607346453622,52.55377198719441
17.176715411692562,23.36153085299113,34.52022871511773,50.3034931946342
16.43890623912781,24.525387325457796,35.22763698837311,52.447785348633666
18.229773686267336,26.819646549968773,33.74728564755497,48.900450506714016
13.848978655667926,25.212575370459856,38.13430808254216,52.72709288383674
16.308480955081016,28.478994309972542,32.58850845932291,51.16273324105217
15.275013008607528,25.58997675909156,35.277110868343584,50.82956012877854
18.28470439982651,25.28807367473505,38.03540932884446,50.35103668152972
13.787552571967273,24.53632530369625,35.010199766839996,49.627207072888325
13.740417236728836,25.200311357173423,34.71494144749776,51.80079748771081
14.100911031833967,24.771295245429183,34.46383186578436,50.21053980477207
11.81415641353529,26.062163015032887,34.72941247735639,47.04939544461927
14.211367467478858,26.435053475191875,37.059272712014796,48.3242203074395
13.861301007669454,23.821015809238077,31.68220713300574,49.72123137171088
15.225590679714312,23.003150569663333,37.30015055194449,50.464998474748334
15.512633963665738,22.245691940345054,32.86406427132478,49.91511726665016
17.81425625882383,25.761986990368815,34.60002150614838,51.828456184690495
16.425635757279075,23.34495009073919,34.356133369552005,47.07334720394206
14.134644516506395,21.770664110571275,35.88282990465608,50.21538190475774
13.652377992977463,25.582867906796444,32.602813472174375,47.27303116191927
15.73787875725976,28.739499276149186,35.69325899912292,51.13956844322625
13.019650189469036,24.99089363269016,38.03646443493028,49.858311928336995
17.747188148781532,26.257736161677464,32.95523899311078,50.62941495803618
16.76916018108193,25.12274403782135,35.284559251415594,48.70417555911535
14.296236521842943,24.851665520213285,34.00702673330509,51.91919739748663
12.430298206363684,26.378614724481654,35.63883080928955,51.56258699608828
17.03080856124812,24.564588183717024,35.02872166612363,50.87531645451783
14.828190232121074,25.401088471107855,34.03776963643354,49.80572412970484
16.85672446796019,25.48254670929402,35.73180842730661,50.8697859279427
12.608358511808449,23.997864319535427,37.706522164680116,48.93966114801898
14.100937465569341,26.488063524304785,34.71364431240905,51.28333348853107
15.007865549577275,24.737560364956888,36.079636913222274,52.47422134148588
15.070470890647114,23.866382260760734,33.060090563193256,51.60591583996878
14.324901792781134,25.804764765355607,33.565345434772986,48.90559629528889
15.934274898521249,23.652298027313442,35.708609416820565,50.542125975909656
13.398569355926108,25.042271736053692,37.22617404280395,48.06028768436203
14.78643077246806,24.986321505033693,35.53342002317849,50.858585466763515
15.180443447567848,26.628843348747367,34.530412954215265,50.67590511929381
15.771658251088123,25.712047349319928,34.99893710813503,47.19527549070175
16.067422317133335,24.962459561882284,33.12438839904542,48.25732423413145
13.313036862243196,26.22664944880043,35.90677298953305,49.575291654884346
12.698828743896566,27.08531132352597,36.32349959348512,49.548710379288764
16.916515232847765,25.83671545952779,34.32186450075038,48.18578459687179
15.498471017969388,25.015528929765072,34.29493677836075,50.58346809402828
13.87727019516517,23.03224565147476,35.398817344478076,50.377210413410765
17.326727963283783,23.40232950538694,34.344920395939106,49.70859630203222
15.173511951439288,24.542162943468,34.900801078061264,48.86631274976246
16.76894577609574,24.085731696761076,38.14958268374977,51.573060689624846
15.101277722115164,24.71954304552183,34.629461448881,52.483110669632445
18.09112188732298,25.08497488734566,34.462489771968166,49.27465777423019
17.633011263664805,25.794539131535096,34.028687291547264,49.08174962426777
14.626553777281389,24.894251832911362,36.1162879572499,50.736811498117994
16.457356426431534,25.729752465739303,34.728163740172846,49.46295593037952
15.968063924377722,25.09671162221518,34.025940442517864,49.79090419900515
17.052947336298523,22.036800150469194,36.981956048409515,51.10947972758701
13.552614809129842,23.59099690927187,37.129404506770456,47.13596586873906
16.029077189997658,24.783868666417575,34.099364651391944,51.97745348727901
16.587636730274383,23.185457885738337,32.200190072959074,50.109020786494014
12.361890770365328,25.899893094994308,36.51127053475538,49.38276028315673
13.225112231001336,27.296126248515545,33.973055261359995,49.86614876866783
11.941151733359849,26.828142777545974,36.185938398744156,49.94364403253078
14.595889748333164,24.679835693604687,32.04484427343225,47.403198044832614
16.076313383693943,27.23608920527493,36.338896007448966,52.242407341179856
